,Newspaper Name,Accident date,Header,News title,Deaths,Injured,Year,Month,Day,Month-Year,Season,AccidentDescription,Weekday,Identified Location,Severity,Accident Type,Car Type
491,Dhaka Tribune,2018-10-27,"2 cops, child killed in road crash","2 cops, child killed in road crash",2,0,2018,10,27,2018-10,Autumn,"2 cops, child killed in road crash  2 cops, child killed in road crash",Saturday,Unknown,Moderate,Casualty,Other
492,Dhaka Tribune,2018-10-22,3 pedestrians killed in Jatrabari bus accidents,3 pedestrians killed in Jatrabari bus...,3,0,2018,10,22,2018-10,Autumn,3 pedestrians killed in Jatrabari bus accidents  3 pedestrians killed in Jatrabari bus...,Monday,Jatrabari,High,Pedestrian,Bus
493,Dhaka Tribune,2018-10-22,"Father, son among 3 killed in Chandpur road accident","Father, son among 3 killed in Chandpur...",3,0,2018,10,22,2018-10,Autumn,"Father, son among 3 killed in Chandpur road accident  Father, son among 3 killed in Chandpur...",Monday,Chandpur,High,Casualty,Other
494,Dhaka Tribune,2018-10-22,Microbus kills two in Gopalganj,Microbus kills two in Gopalganj,2,0,2018,10,22,2018-10,Autumn,Microbus kills two in Gopalganj  Microbus kills two in Gopalganj,Monday,Gopalganj,Moderate,Other,Bus
495,Dhaka Tribune,2018-10-20,Road accidents kill three in Dhaka,Road accidents kill three in Dhaka,3,0,2018,10,20,2018-10,Autumn,Road accidents kill three in Dhaka  Road accidents kill three in Dhaka,Saturday,Dhaka,High,Other,Other
496,Dhaka Tribune,2018-10-15,2 killed in Rajbari road accident,2 killed in Rajbari road accident,2,0,2018,10,15,2018-10,Autumn,2 killed in Rajbari road accident  2 killed in Rajbari road accident,Monday,Rajbari,Moderate,Casualty,Other
497,Dhaka Tribune,2018-10-11,Road crashes kill 6 across country,Road crashes kill 6 across country,6,0,2018,10,11,2018-10,Autumn,Road crashes kill 6 across country  Road crashes kill 6 across country,Thursday,Unknown,High,Other,Other
498,Dhaka Tribune,2018-10-09,Woman dies after falling from motorcycle in Dhaka,Woman dies after falling from motorcycle...,1,0,2018,10,9,2018-10,Autumn,Woman dies after falling from motorcycle in Dhaka  Woman dies after falling from motorcycle...,Tuesday,Dhaka,Moderate,Other,Motorcycle
499,Dhaka Tribune,2018-10-04,Ekattor TV employee killed in Dhaka road accident,Ekattor TV employee killed in Dhaka...,1,0,2018,10,4,2018-10,Autumn,Ekattor TV employee killed in Dhaka road accident  Ekattor TV employee killed in Dhaka...,Thursday,Dhaka,Moderate,Casualty,Other
500,Dhaka Tribune,2018-09-29,Man dies after being hit by bus at Farmgate,Man dies after being hit by bus at...,1,0,2018,9,29,2018-09,Autumn,Man dies after being hit by bus at Farmgate  Man dies after being hit by bus at...,Saturday,Farmgate,Moderate,Other,Bus
501,Dhaka Tribune,2018-09-27,Road crashes kill 7,Road crashes kill 7,7,0,2018,9,27,2018-09,Autumn,Road crashes kill 7  Road crashes kill 7,Thursday,Unknown,High,Other,Other
502,Dhaka Tribune,2018-09-25,"Truck ploughs through autorickshaw stand in Chittagong, kills 5",Truck ploughs thru' Chittagong autorickshaw...,5,0,2018,9,25,2018-09,Autumn,"Truck ploughs through autorickshaw stand in Chittagong, kills 5  Truck ploughs thru' Chittagong autorickshaw...",Tuesday,Chittagong,High,Other,Truck & Rickshaw
503,Dhaka Tribune,2018-09-25,Road crashes kill 10 across Bangladesh,Road crashes kill 10 across...,10,0,2018,9,25,2018-09,Autumn,Road crashes kill 10 across Bangladesh  Road crashes kill 10 across...,Tuesday,Bangladesh,High,Other,Other
504,Dhaka Tribune,2018-09-22,"5 killed in road accidents in Khulna, Rajshahi","5 killed in road accidents in Khulna,...",5,0,2018,9,22,2018-09,Autumn,"5 killed in road accidents in Khulna, Rajshahi  5 killed in road accidents in Khulna,...",Saturday,Rajshahi,High,Casualty,Other
505,Dhaka Tribune,2018-09-21,Road accidents kill four across Bangladesh,Road accidents kill four across...,4,0,2018,9,21,2018-09,Autumn,Road accidents kill four across Bangladesh  Road accidents kill four across...,Friday,Bangladesh,High,Other,Other
506,Dhaka Tribune,2018-09-20,"Road accidents kill 3 in Comilla, Khulna","Road accidents kill 3 in Comilla,...",3,0,2018,9,20,2018-09,Autumn,"Road accidents kill 3 in Comilla, Khulna  Road accidents kill 3 in Comilla,...",Thursday,Comilla,High,Other,Other
507,Dhaka Tribune,2018-09-20,"3 found dead in Ashulia, Savar","3 found dead in Ashulia, Savar",3,0,2018,9,20,2018-09,Autumn,"3 found dead in Ashulia, Savar  3 found dead in Ashulia, Savar",Thursday,Ashulia,High,Other,Other
508,Dhaka Tribune,2018-09-18,"Car breaks railing, plunges into Hatirjheel Lake","Car breaks railing, plunges into Hatirjheel...",0,0,2018,9,18,2018-09,Autumn,"Car breaks railing, plunges into Hatirjheel Lake  Car breaks railing, plunges into Hatirjheel...",Tuesday,Hatirjheel Lake,Minor,Other,Car
509,Dhaka Tribune,2018-09-15,"Rangpur bus collision kills 2, injures 20","Rangpur bus collision kills 2, injures...",2,20,2018,9,15,2018-09,Autumn,"Rangpur bus collision kills 2, injures 20  Rangpur bus collision kills 2, injures...",Saturday,Rangpur,Moderate,Collision,Bus
510,Dhaka Tribune,2018-09-13,Road crashes kill 5 in two districts,Road crashes kill 5 in two...,5,0,2018,9,13,2018-09,Autumn,Road crashes kill 5 in two districts  Road crashes kill 5 in two...,Thursday,Unknown,High,Other,Other
511,Dhaka Tribune,2018-09-12,9 killed in separate road accidents,9 killed in separate road,9,0,2018,9,12,2018-09,Autumn,9 killed in separate road accidents  9 killed in separate road,Wednesday,Unknown,High,Casualty,Other
512,Dhaka Tribune,2018-09-11,Road accident kills NSU student in Hatirjheel,Road accident kills NSU student in...,1,0,2018,9,11,2018-09,Autumn,Road accident kills NSU student in Hatirjheel  Road accident kills NSU student in...,Tuesday,Hatirjheel,Moderate,Other,Other
513,Dhaka Tribune,2018-09-08,Two bikers killed in Gaibandha road accident,Two bikers killed in Gaibandha road...,2,0,2018,9,8,2018-09,Autumn,Two bikers killed in Gaibandha road accident  Two bikers killed in Gaibandha road...,Saturday,Gaibandha,Moderate,Casualty,Bike
514,Dhaka Tribune,2018-09-05,"6 killed, 15 injured in road accidents","6 killed, 15 injured in road...",6,15,2018,9,5,2018-09,Autumn,"6 killed, 15 injured in road accidents  6 killed, 15 injured in road...",Wednesday,Unknown,High,Casualty,Other
515,Dhaka Tribune,2018-09-03,Police SI killed in Dhaka road crash,Police SI killed in Dhaka road...,1,0,2018,9,3,2018-09,Autumn,Police SI killed in Dhaka road crash  Police SI killed in Dhaka road...,Monday,Dhaka,Moderate,Casualty,Other
516,Dhaka Tribune,2018-09-02,"Separate road accidents kill 3, injured 37 in Bogra","Separate road accidents kill 3, injured...",3,37,2018,9,2,2018-09,Autumn,"Separate road accidents kill 3, injured 37 in Bogra  Separate road accidents kill 3, injured...",Sunday,Bogra,High,Casualty,Other
517,Dhaka Tribune,2018-09-02,4 killed in Netrokona road accident,4 killed in Netrokona road,4,0,2018,9,2,2018-09,Autumn,4 killed in Netrokona road accident  4 killed in Netrokona road,Sunday,Netrokona,High,Casualty,Other
518,Dhaka Tribune,2018-09-01,Boy killed after being hit by a bus in Kushtia,Boy killed after being hit by a bus...,1,0,2018,9,1,2018-09,Autumn,Boy killed after being hit by a bus in Kushtia  Boy killed after being hit by a bus...,Saturday,Kushtia,Moderate,Casualty,Bus
519,Dhaka Tribune,2018-09-01,5 killed in Gaibandha road accident,5 killed in Gaibandha road,5,0,2018,9,1,2018-09,Autumn,5 killed in Gaibandha road accident  5 killed in Gaibandha road,Saturday,Gaibandha,High,Casualty,Other
520,Dhaka Tribune,2018-08-31,"Death of infant Akifa: Case filed against bus driver, 2 others",Death of Akifa: Case filed against bus...,1,0,2018,8,31,2018-08,Summer,"Death of infant Akifa: Case filed against bus driver, 2 others  Death of Akifa: Case filed against bus...",Friday,Unknown,Moderate,Other,Bus
521,Dhaka Tribune,2018-08-31,2 killed in Dinajpur road accident,2 killed in Dinajpur road accident,2,0,2018,8,31,2018-08,Summer,2 killed in Dinajpur road accident  2 killed in Dinajpur road accident,Friday,Dinajpur,Moderate,Casualty,Other
522,Dhaka Tribune,2018-08-31,Road accident: 1-year-old loses battle for life,Road accident: 1-year-old loses battle...,1,0,2018,8,31,2018-08,Summer,Road accident: 1-year-old loses battle for life  Road accident: 1-year-old loses battle...,Friday,Unknown,Moderate,Other,Other
523,Dhaka Tribune,2018-08-28,Eleven people killed in road accidents across Bangladesh,Road crashes kill 11,11,0,2018,8,28,2018-08,Summer,Eleven people killed in road accidents across Bangladesh  Road crashes kill 11,Tuesday,Bangladesh,High,Casualty,Other
524,Dhaka Tribune,2018-08-28,Father and son killed in Comilla road accident,Father and son killed in Comilla road...,2,0,2018,8,28,2018-08,Summer,Father and son killed in Comilla road accident  Father and son killed in Comilla road...,Tuesday,Comilla,Moderate,Casualty,Other
525,Dhaka Tribune,2018-08-26,Natore road accident death toll rises to 15,Natore road accident death toll rises...,15,0,2018,8,26,2018-08,Summer,Natore road accident death toll rises to 15  Natore road accident death toll rises...,Sunday,Natore,High,Other,Other
526,Dhaka Tribune,2018-08-25,2 women killed in Comilla road crash,2 women killed in Comilla road...,2,0,2018,8,25,2018-08,Summer,2 women killed in Comilla road crash  2 women killed in Comilla road...,Saturday,Comilla,Moderate,Casualty,Other
527,Dhaka Tribune,2018-08-23,"5 killed, 21 injured in Gopalganj road accidents","5 killed, 21 injured in Gopalganj road...",5,21,2018,8,23,2018-08,Summer,"5 killed, 21 injured in Gopalganj road accidents  5 killed, 21 injured in Gopalganj road...",Thursday,Gopalganj,High,Casualty,Other
528,Dhaka Tribune,2018-08-21,26 injured in Habiganj road accident,26 injured in Habiganj road...,26,0,2018,8,21,2018-08,Summer,26 injured in Habiganj road accident  26 injured in Habiganj road...,Tuesday,Habiganj,High,Casualty,Other
529,Dhaka Tribune,2018-08-21,11 killed in Narsingdi as bus-human haulier collide head-on,11 killed in Narsingdi road crash,11,0,2018,8,21,2018-08,Summer,11 killed in Narsingdi as bus-human haulier collide head-on  11 killed in Narsingdi road crash,Tuesday,Narsingdi,High,Casualty,Bus
530,Dhaka Tribune,2018-08-20,6 killed in Feni road accident,6 killed in Feni road accident,6,0,2018,8,20,2018-08,Summer,6 killed in Feni road accident  6 killed in Feni road accident,Monday,Unknown,High,Casualty,Other
531,Dhaka Tribune,2018-08-19,Road accidents kill 6 across the country,Road accidents kill 6 across the...,6,0,2018,8,19,2018-08,Summer,Road accidents kill 6 across the country  Road accidents kill 6 across the...,Sunday,Unknown,High,Other,Other
532,Dhaka Tribune,2018-08-19,Road crash kills worker near PM’s office,Road crash kills worker near PM’s...,1,0,2018,8,19,2018-08,Summer,Road crash kills worker near PM’s office  Road crash kills worker near PM’s...,Sunday,Unknown,Moderate,Other,Other
533,Dhaka Tribune,2018-08-18,15 injured in road accident in Jhenidah,15 injured in road accident in...,0,15,2018,8,18,2018-08,Summer,15 injured in road accident in Jhenidah  15 injured in road accident in...,Saturday,Jhenidah,Moderate,Casualty,Other
534,Dhaka Tribune,2018-08-16,"Four killed as speeding vehicles plough through shops in Rajshahi, Chuadanga",Four killed as speeding vehicles plough...,4,0,2018,8,16,2018-08,Summer,"Four killed as speeding vehicles plough through shops in Rajshahi, Chuadanga  Four killed as speeding vehicles plough...",Thursday,Rajshahi,High,Casualty,Other
535,Dhaka Tribune,2018-08-15,4 children among 7 killed in Narsingdi road crash,4 children among 7 killed in Narsingdi...,7,0,2018,8,15,2018-08,Summer,4 children among 7 killed in Narsingdi road crash  4 children among 7 killed in Narsingdi...,Wednesday,Narsingdi,High,Casualty,Other
536,Dhaka Tribune,2018-08-11,Road crashes kill 11 across the country,Road crashes kill 11 across the...,11,0,2018,8,11,2018-08,Summer,Road crashes kill 11 across the country  Road crashes kill 11 across the...,Saturday,Unknown,High,Other,Other
537,Dhaka Tribune,2018-08-06,2 including student killed by human hauler in Narsingdi,"2, including student, killed in Narsingdi...",2,0,2018,8,6,2018-08,Summer,"2 including student killed by human hauler in Narsingdi  2, including student, killed in Narsingdi...",Monday,Narsingdi,Moderate,Casualty,Other
538,Dhaka Tribune,2018-08-03,Bus torched after it kills motorcyclist in Dhaka amidst movement for safe roads,Bus torched in Dhaka after it kills...,1,0,2018,8,3,2018-08,Summer,Bus torched after it kills motorcyclist in Dhaka amidst movement for safe roads  Bus torched in Dhaka after it kills...,Friday,Dhaka,Moderate,Other,Bus & Motorcycle
539,Dhaka Tribune,2018-08-02,Child killed in bus accident in Satkhira,Child killed in bus accident in...,1,0,2018,8,2,2018-08,Summer,Child killed in bus accident in Satkhira  Child killed in bus accident in...,Thursday,Satkhira,Moderate,Casualty,Bus
540,Dhaka Tribune,2018-07-31,Another schoolgirl killed by speeding bus in Comilla,Another schoolgirl killed by speeding...,1,0,2018,7,31,2018-07,Summer,Another schoolgirl killed by speeding bus in Comilla  Another schoolgirl killed by speeding...,Tuesday,Comilla,Moderate,Casualty,Bus
541,Dhaka Tribune,2018-07-30,"2 students killed, 7 injured in Airport Road accident","2 students killed, 7 injured in Airport...",2,7,2018,7,30,2018-07,Summer,"2 students killed, 7 injured in Airport Road accident  2 students killed, 7 injured in Airport...",Monday,Airport Road,Moderate,Casualty,Other
542,Dhaka Tribune,2018-07-29,7 killed in Barguna road accident,7 killed in Barguna road accident,7,0,2018,7,29,2018-07,Summer,7 killed in Barguna road accident  7 killed in Barguna road accident,Sunday,Barguna,High,Casualty,Other
543,Dhaka Tribune,2018-07-26,Five killed in road crashes in two districts,Five killed in road crashes in two...,5,0,2018,7,26,2018-07,Summer,Five killed in road crashes in two districts  Five killed in road crashes in two...,Thursday,Unknown,High,Casualty,Other
544,Dhaka Tribune,2018-07-22,Road accidents kill 17 across the country,Road accidents kill 17 across the...,17,0,2018,7,22,2018-07,Summer,Road accidents kill 17 across the country  Road accidents kill 17 across the...,Sunday,Unknown,High,Other,Other
545,Dhaka Tribune,2018-07-22,Man killed in motorcycle accident in Mohakhali,Man killed in motorcycle accident in...,1,0,2018,7,22,2018-07,Summer,Man killed in motorcycle accident in Mohakhali  Man killed in motorcycle accident in...,Sunday,Mohakhali,Moderate,Casualty,Motorcycle
546,Dhaka Tribune,2018-07-20,3 killed in Jamalpur road accident,3 killed in Jamalpur road accident,3,0,2018,7,20,2018-07,Summer,3 killed in Jamalpur road accident  3 killed in Jamalpur road accident,Friday,Jamalpur,High,Casualty,Other
547,Dhaka Tribune,2018-07-20,Two dead in Naogaon road accident,Two dead in Naogaon road accident,2,0,2018,7,20,2018-07,Summer,Two dead in Naogaon road accident  Two dead in Naogaon road accident,Friday,Naogaon,Moderate,Other,Other
548,Dhaka Tribune,2018-07-19,Four killed in Cox’s Bazar road crash,Four killed in Cox’s Bazar road...,4,0,2018,7,19,2018-07,Summer,Four killed in Cox’s Bazar road crash  Four killed in Cox’s Bazar road...,Thursday,Cox’s Bazar,High,Casualty,Other
549,Dhaka Tribune,2018-07-16,Road accident kills 2 in Cox’s Bazar,Road accident kills 2 in Cox’s...,2,0,2018,7,16,2018-07,Summer,Road accident kills 2 in Cox’s Bazar  Road accident kills 2 in Cox’s...,Monday,Cox’s Bazar,Moderate,Other,Other
550,Dhaka Tribune,2018-07-11,"Road accidents kill 11, injure 30 in six districts",11 killed in road crashes,11,0,2018,7,11,2018-07,Summer,"Road accidents kill 11, injure 30 in six districts  11 killed in road crashes",Wednesday,Unknown,High,Casualty,Other
551,Dhaka Tribune,2018-07-09,Eight killed in separate road crashes,Eight killed in separate road...,8,0,2018,7,9,2018-07,Summer,Eight killed in separate road crashes  Eight killed in separate road...,Monday,Unknown,High,Casualty,Other
552,Dhaka Tribune,2018-07-04,"Father, daughter killed in Naogaon road crash","Father, daughter killed in Naogaon road...",2,0,2018,7,4,2018-07,Summer,"Father, daughter killed in Naogaon road crash  Father, daughter killed in Naogaon road...",Wednesday,Naogaon,Moderate,Casualty,Other
553,Dhaka Tribune,2018-06-26,6 killed in Tangail road accidents,6 killed in Tangail road accidents,6,0,2018,6,26,2018-06,Summer,6 killed in Tangail road accidents  6 killed in Tangail road accidents,Tuesday,Tangail,High,Casualty,Other
554,Dhaka Tribune,2018-06-25,Road crashes kill 7 in six districts,Road crashes kill 7 in six...,7,0,2018,6,25,2018-06,Summer,Road crashes kill 7 in six districts  Road crashes kill 7 in six...,Monday,Unknown,High,Other,Other
